2013	Getaway	Phill Freeman	4.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/getaway_2013
2012	Puppy Love	Paul Pendergast	6.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/puppy_love_2012
2016	The Queen of Spades	Fermín Álvarez	5.1	Una buena película de acción y suspense	https.//forummovies.org/reviews/fermín_álvarez/the_queen_of_spades_2016
2016	The Good Neighbor	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_good_neighbor_2016
2014	The Possession of Michael King	Luisa Molina	6.5	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_possession_of_michael_king_2014
2012	Love Fiction	Paul Pendergast	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/love_fiction_2012
2014	Endless Love	Luisa Molina	5.3	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/endless_love_2014
2013	Crystal Fairy & the Magical Cactus	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/crystal_fairy_&_the_magical_cactus_2013
2012	Brawl	Paul Pendergast	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/brawl_2012
2018	Mowgli: Legend of the Jungle	Phill Freeman	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/mowgli:_legend_of_the_jungle_2018
2015	Dark Places	Oscar Gutiérrez	5.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/dark_places_2015
2014	Rich Hill	Luisa Molina	7.2	Un buen documental	https.//foro_pelis.es/luisam/luisa_molina/rich_hill_2014
2014	Against the Sun	Luisa Molina	5.6	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/against_the_sun_2014
2012	Scooby-Doo! Mask of the Blue Falcon	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/scooby-doo!_mask_of_the_blue_falcon_2012
2013	Cheap Flight!!	Phill Freeman	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/cheap_flight!!_2013
2017	Terror in Woods Creek	Claire Johnson	3.9	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/terror_in_woods_creek_2017
2012	When a Wolf Falls in Love with a Sheep	Paul Pendergast	7.4	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/when_a_wolf_falls_in_love_with_a_sheep_2012
2013	Assassins Tale	Phill Freeman	3.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/assassins_tale_2013
2015	Big Sky	Oscar Gutiérrez	4.2	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/big_sky_2015
2013	Papusza	Phill Freeman	7.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/papusza_2013
2015	Couple in a Hole	Oscar Gutiérrez	5.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/couple_in_a_hole_2015
2015	Nina Forever	Oscar Gutiérrez	6.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/nina_forever_2015
2014	10 000 timmar	Luisa Molina	3.7	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/10_000_timmar_2014
2013	Documented	Phill Freeman	6.9	Un buen documental	https.//forummovies.org/reviews/phill_freeman/documented_2013
2018	Minutes to Midnight	Phill Freeman	2.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/minutes_to_midnight_2018
2013	Embrace of the Vampire	Phill Freeman	4.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/embrace_of_the_vampire_2013
2014	Getting to the Nutcracker	Luisa Molina	8.2	Un buen documental	https.//foro_pelis.es/luisam/luisa_molina/getting_to_the_nutcracker_2014
2014	Noble Fir	Luisa Molina	5.0	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/noble_fir_2014
2014	Trailer Park Boys: Don't Legalize It	Luisa Molina	6.8	Gran película, muy recomendable	https.//foro_pelis.es/luisam/luisa_molina/trailer_park_boys:_don't_legalize_it_2014
2017	Loving Vincent	Claire Johnson	7.3	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/loving_vincent_2017
2015	All Things Must Pass	Oscar Gutiérrez	7.4	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/all_things_must_pass_2015
2019	Little Women	Carlos Alonso	7.1	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/little_women_2019
2015	Entertainment	Oscar Gutiérrez	4.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/entertainment_2015
2014	My Gal Sunday	Luisa Molina	5.3	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/my_gal_sunday_2014
2013	Everyday Rebellion	Phill Freeman	8.2	Un buen documental	https.//forummovies.org/reviews/phill_freeman/everyday_rebellion_2013
2015	Christmas at Rosemont	Oscar Gutiérrez	7.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/christmas_at_rosemont_2015
2015	Samurai Cop 2: Deadly Vengeance	Oscar Gutiérrez	3.0	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/samurai_cop_2:_deadly_vengeance_2015
2015	Agoraphobia	Oscar Gutiérrez	3.9	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/agoraphobia_2015
2014	Onna no ana	Luisa Molina	4.5	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/onna_no_ana_2014
2015	25, 000 Miles to Glory	Oscar Gutiérrez	6.0	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/25,_000_miles_to_glory_2015
2015	Frackman	Oscar Gutiérrez	7.7	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/frackman_2015
2015	The Second Act of Elliott Murphy	Oscar Gutiérrez	7.8	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/the_second_act_of_elliott_murphy_2015
2017	Belzebuth	Claire Johnson	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/belzebuth_2017
2018	Beyond the Sky	Phill Freeman	4.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/beyond_the_sky_2018
2014	Bangalore Days	Luisa Molina	7.8	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/bangalore_days_2014
2013	Campus Confidential	Phill Freeman	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/campus_confidential_2013
2016	The Red Pill	Fermín Álvarez	7.9	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/the_red_pill_2016
2015	Remember	Oscar Gutiérrez	7.6	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/remember_2015
2016	Lion	Fermín Álvarez	7.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/lion_2016
2014	Cam Girl	Luisa Molina	3.4	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/cam_girl_2014
2020	Wild Daze	Oscar Gutiérrez	8.0	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/wild_daze_2020
2018	The Surrounding Game	Phill Freeman	7.2	Un buen documental	https.//forummovies.org/reviews/phill_freeman/the_surrounding_game_2018
2014	Un mondo nuovo	Luisa Molina	6.6	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/un_mondo_nuovo_2014
2016	A Stand Up Guy	Fermín Álvarez	5.4	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/a_stand_up_guy_2016
2015	Vixen Velvet's Zombie Massacre	Oscar Gutiérrez	3.1	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/vixen_velvet's_zombie_massacre_2015
2016	Prisoner X	Fermín Álvarez	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/prisoner_x_2016
2015	The Beauty Inside	Oscar Gutiérrez	7.2	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/the_beauty_inside_2015
2018	Broken Star	Phill Freeman	4.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/broken_star_2018
2014	Return to the Wild: The Chris McCandless Story	Luisa Molina	6.4	Un buen documental	https.//foro_pelis.es/luisam/luisa_molina/return_to_the_wild:_the_chris_mccandless_story_2014
2019	Fractured	Carlos Alonso	6.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/fractured_2019
2015	My Little Pony: Equestria Girls - Friendship Games	Oscar Gutiérrez	5.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/my_little_pony:_equestria_girls_-_friendship_games_2015
2019	1/2 New Year	Carlos Alonso	4.9	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/1/2_new_year_2019
2016	She Has a Name	Fermín Álvarez	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/she_has_a_name_2016
2015	7 Letters	Oscar Gutiérrez	7.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/7_letters_2015
2017	MFKZ	Claire Johnson	6.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/mfkz_2017
2016	The Haunted House on Kirby Road	Fermín Álvarez	2.5	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/the_haunted_house_on_kirby_road_2016
2015	A Kind of Magic	Oscar Gutiérrez	6.6	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/a_kind_of_magic_2015
2017	Baahubali 2: The Conclusion	Claire Johnson	7.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/baahubali_2:_the_conclusion_2017
2017	Flesh and Blood	Claire Johnson	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/flesh_and_blood_2017
2016	Innsaei	Fermín Álvarez	5.7	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/innsaei_2016
2015	Night of the Wild	Oscar Gutiérrez	3.1	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/night_of_the_wild_2015
2018	The Devil Outside	Phill Freeman	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_devil_outside_2018
2017	Viceroy's House	Claire Johnson	6.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/viceroy's_house_2017
2015	Colombia magia salvaje	Oscar Gutiérrez	7.9	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/colombia_magia_salvaje_2015
2015	Quakers: That of God in Everyone	Oscar Gutiérrez	6.9	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/quakers:_that_of_god_in_everyone_2015
1968	Vengeance of the Phoenix Sisters	Phill Freeman	6.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/vengeance_of_the_phoenix_sisters_1968
2016	Planet Single	Fermín Álvarez	6.7	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/planet_single_2016
2016	Bo Burnham: Make Happy	Fermín Álvarez	7.6	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/bo_burnham:_make_happy_2016
2015	View from a Blue Moon	Oscar Gutiérrez	5.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/view_from_a_blue_moon_2015
2015	The Latin Explosion: A New America	Oscar Gutiérrez	7.4	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/the_latin_explosion:_a_new_america_2015
2018	Transition	Phill Freeman	3.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/transition_2018
2018	Hotel Transylvania 3: Summer Vacation	Phill Freeman	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/hotel_transylvania_3:_summer_vacation_2018
2013	The Talent	Phill Freeman	6.3	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/the_talent_2013
2017	Scarecrows	Claire Johnson	4.9	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/scarecrows_2017
2016	Zindagi Kitni Haseen Hay	Fermín Álvarez	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/zindagi_kitni_haseen_hay_2016
2016	Somebody's Xylophone	Fermín Álvarez	7.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/somebody's_xylophone_2016
2019	Among Thieves	Carlos Alonso	3.8	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/among_thieves_2019
2017	Magellan	Claire Johnson	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/magellan_2017
2016	The Bridge Part 2	Fermín Álvarez	7.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_bridge_part_2_2016
2016	Contract to Kill	Fermín Álvarez	3.5	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/contract_to_kill_2016
2018	Dywizjon 303	Phill Freeman	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/dywizjon_303_2018
2013	Antes de que nos olviden	Phill Freeman	7.5	Un buen documental	https.//forummovies.org/reviews/phill_freeman/antes_de_que_nos_olviden_2013
2017	Victor Crowley	Claire Johnson	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/victor_crowley_2017
2016	Missing You	Fermín Álvarez	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/missing_you_2016
2019	Truth and Justice	Carlos Alonso	7.6	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/truth_and_justice_2019
2016	Phantom Detective	Fermín Álvarez	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/phantom_detective_2016
2020	The Academy of Magic	Oscar Gutiérrez	3.8	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_academy_of_magic_2020
2016	Prey, in Cold Blood	Fermín Álvarez	3.5	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/prey,_in_cold_blood_2016
2020	Unknown Origins	Oscar Gutiérrez	6.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/unknown_origins_2020
2017	Get My Gun	Claire Johnson	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/get_my_gun_2017
2018	Blindsided	Phill Freeman	3.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/blindsided_2018
2017	Innocent Curse	Claire Johnson	4.4	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/innocent_curse_2017
2017	Knights of the Damned	Claire Johnson	2.7	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/knights_of_the_damned_2017
2017	The Game Changer	Claire Johnson	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_game_changer_2017
2017	China Salesman	Claire Johnson	2.2	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/china_salesman_2017
2017	An Uncommon Grace	Claire Johnson	5.4	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/an_uncommon_grace_2017
2020	Mr. Weekend	Oscar Gutiérrez	3.3	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/mr._weekend_2020
2017	Outrage Coda	Claire Johnson	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/outrage_coda_2017
2018	Radium Girls	Phill Freeman	6.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/radium_girls_2018
2021	Oxygen	Phill Freeman	7.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/oxygen_2021
2017	Trumped: Inside the Greatest Political Upset of All Time	Claire Johnson	6.4	Un buen documental	https.//forummovies.org/reviews/claire_johnson/trumped:_inside_the_greatest_political_upset_of_all_time_2017
2019	Purge of Kingdoms	Carlos Alonso	3.0	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/purge_of_kingdoms_2019
2017	Pornocratie: Les nouvelles multinationales du sexe	Claire Johnson	6.9	Un buen documental	https.//forummovies.org/reviews/claire_johnson/pornocratie:_les_nouvelles_multinationales_du_sexe_2017
2021	The Colony	Phill Freeman	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_colony_2021
2017	Falchi: Falcons Special Squad	Claire Johnson	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/falchi:_falcons_special_squad_2017
2018	Cutterhead	Phill Freeman	6.6	Una buena película de acción y suspense	https.//forummovies.org/reviews/phill_freeman/cutterhead_2018
2018	La Bolduc	Phill Freeman	6.7	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/la_bolduc_2018
2020	Summerland	Oscar Gutiérrez	6.6	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/summerland_2020
2017	DC Super Hero Girls: Intergalactic Games	Claire Johnson	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/dc_super_hero_girls:_intergalactic_games_2017
2017	Lego Scooby-Doo! Blowout Beach Bash	Claire Johnson	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/lego_scooby-doo!_blowout_beach_bash_2017
2018	Hospitality	Phill Freeman	5.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/hospitality_2018
